,Address,Result,zksync_score,zksync_num_transactions,zksync_first_funder,zksync_first_funder_amount,zksync_first_funder_timestamp,ethereum_activity_score,ethereum_activity_num_transactions,ethereum_activity_first_funder,ethereum_activity_first_funder_amount,ethereum_activity_first_funder_timestamp,optimism_score,optimism_num_transactions,optimism_first_funder,optimism_first_funder_amount,optimism_first_funder_timestamp,polygon_score,polygon_num_transactions,polygon_first_funder,polygon_first_funder_amount,polygon_first_funder_timestamp,arbitrum_score,arbitrum_num_transactions,arbitrum_first_funder,arbitrum_first_funder_amount,arbitrum_first_funder_timestamp,aggregate_score,aggregate_num_transactions,aggregate_first_funder,aggregate_first_funder_amount,aggregate_first_funder_timestamp,L2_transactions,total_transactions
2112,0x9cB577274410D6e2D5b44847FE3868adb2b32576,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 33, 'first_funder': '0xf89d7b9c864f589bbf53a82105107622b35eaa40', 'first_funder_amount': 0.35865, 'first_funder_timestamp': '2023-04-16 11:50:23+00:00'}, 'optimism': {'score': 61, 'num_transactions': 43, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 537, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 14, 'num_transactions': 38, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 14, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,33,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0.35865,2023-04-16 11:50:23+00:00,61,43,,0.0,,0,537,,0.0,,14,38,,0.0,,14.0,0,,0.0,,618,651
2113,0x9Cdd5540e392dB4B5F18c84714b6bCD074EBdd0A,"{'models': {'zksync': {'score': 96, 'num_transactions': 233, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 65, 'first_funder': '0xa7efae728d2936e78bda97dc267687568dd593f3', 'first_funder_amount': 0.0892, 'first_funder_timestamp': '2023-08-03 01:09:59+00:00'}, 'optimism': {'score': 0, 'num_transactions': 208, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 942, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 457, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,233,,0.0,,0,65,0xa7efae728d2936e78bda97dc267687568dd593f3,0.0892,2023-08-03 01:09:59+00:00,0,208,,0.0,,0,942,,0.0,,1,457,,0.0,,0.0,0,,0.0,,1840,1905
2114,0x9Ce599FB49C8e5FEe16CDc088DF8B194cf417B38,"{'models': {'zksync': {'score': 99, 'num_transactions': 241, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 13, 'num_transactions': 306, 'first_funder': '0x28c6c06298d514db089934071355e5743bf21d60', 'first_funder_amount': 0.0391558, 'first_funder_timestamp': '2021-11-04 20:31:07+00:00'}, 'optimism': {'score': 2, 'num_transactions': 336, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 3, 'num_transactions': 1998, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 301, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,241,,0.0,,13,306,0x28c6c06298d514db089934071355e5743bf21d60,0.0391558,2021-11-04 20:31:07+00:00,2,336,,0.0,,3,1998,,0.0,,2,301,,0.0,,2.0,0,,0.0,,2876,3182
2115,0x9d0cfc97e2bc4060cF06906D52BF87a7572a646A,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 61, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 2, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 44, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,2,61,,0.0,,0,2,,0.0,,44.0,0,,0.0,,64,64
2116,0x9D21Dd562a3cd1bfb10442FBCfEaadB0dD842CC8,"{'models': {'zksync': {'score': 100, 'num_transactions': 122, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 51, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.01491047, 'first_funder_timestamp': '2021-12-22 21:19:50+00:00'}, 'optimism': {'score': 1, 'num_transactions': 289, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 1546, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 4, 'num_transactions': 381, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,122,,0.0,,0,51,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.01491047,2021-12-22 21:19:50+00:00,1,289,,0.0,,2,1546,,0.0,,4,381,,0.0,,1.0,0,,0.0,,2338,2389
2117,0x9D279841D79c86941C7d5c10DA450eD2aE962fdC,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,0,4,,0.0,,,0,,0.0,,5,5
2118,0x9d42F6788d484a8B3Bb3eB5386aBF6b954f57F4F,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,4,,0.0,,,0,,0.0,,4,4
2119,0x9d4f51034c0a144A6Fb85BB8EC79d1b08e466530,"{'models': {'zksync': {'score': 99, 'num_transactions': 226, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 5, 'num_transactions': 392, 'first_funder': '0x4976a4a02f38326660d17bf34b431dc6e2eb2327', 'first_funder_amount': 0.0988, 'first_funder_timestamp': '2023-01-23 08:42:59+00:00'}, 'optimism': {'score': 1, 'num_transactions': 270, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 12, 'num_transactions': 1559, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 377, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 4, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",99,226,,0.0,,5,392,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0.0988,2023-01-23 08:42:59+00:00,1,270,,0.0,,12,1559,,0.0,,1,377,,0.0,,4.0,0,,0.0,,2432,2824
2120,0x9D59aCDEE36de48c466ddbF91EE772cA4A49b62B,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,0,4,,0.0,,,0,,0.0,,5,5
2121,0x9D5E48baBfE284Ef420A814C9DA774c9F71ee1b2,"{'models': {'zksync': {'score': 95, 'num_transactions': 327, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 95, 'first_funder': '0x2fc617e933a52713247ce25730f6695920b3befe', 'first_funder_amount': 0.019688, 'first_funder_timestamp': '2024-02-08 04:55:11+00:00'}, 'optimism': {'score': 92, 'num_transactions': 277, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 259, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 20, 'num_transactions': 246, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 77, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",95,327,,0.0,,2,95,0x2fc617e933a52713247ce25730f6695920b3befe,0.019688,2024-02-08 04:55:11+00:00,92,277,,0.0,,0,259,,0.0,,20,246,,0.0,,77.0,0,,0.0,,1109,1204
2122,0x9D731aDdc3518f45Ba916E755431b650e4df2b91,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 43, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 2, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,4,,0.0,,1,43,,0.0,,0,2,,0.0,,,0,,0.0,,49,49
2123,0x9d847897BECD0AA599Fd759597946C92F9406380,"{'models': {'zksync': {'score': 96, 'num_transactions': 530, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 2, 'num_transactions': 229, 'first_funder': '0x31d5720bf8d90c35ef25b2b49b82acce2d565ac6', 'first_funder_amount': 0.000587058259330919, 'first_funder_timestamp': '2022-11-18 08:32:47+00:00'}, 'optimism': {'score': 4, 'num_transactions': 389, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 18, 'num_transactions': 1698, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 2, 'num_transactions': 1038, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",96,530,,0.0,,2,229,0x31d5720bf8d90c35ef25b2b49b82acce2d565ac6,0.000587058259330919,2022-11-18 08:32:47+00:00,4,389,,0.0,,18,1698,,0.0,,2,1038,,0.0,,2.0,0,,0.0,,3655,3884
2124,0x9d8aDfa136e3d2849dEFCBC730482Ccde4804768,"{'models': {'zksync': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 61, 'first_funder': '0xf89d7b9c864f589bbf53a82105107622b35eaa40', 'first_funder_amount': 0.00549854, 'first_funder_timestamp': '2024-05-07 23:29:35+00:00'}, 'optimism': {'score': 50, 'num_transactions': 57, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 250, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 161, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 43, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,1,,0.0,,0,61,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0.00549854,2024-05-07 23:29:35+00:00,50,57,,0.0,,2,250,,0.0,,1,161,,0.0,,43.0,0,,0.0,,469,530
2125,0x9D915Ceb820b5243d4A609f149799B540ecD5c67,"{'models': {'zksync': {'score': 32, 'num_transactions': 12, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 174, 'first_funder': '0x42377292005424c8b0a34d285e5a8bed132db47c', 'first_funder_amount': 0.001, 'first_funder_timestamp': '2024-03-24 21:43:59+00:00'}, 'optimism': {'score': 5, 'num_transactions': 223, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 321, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 28, 'num_transactions': 1149, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 2, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",32,12,,0.0,,0,174,0x42377292005424c8b0a34d285e5a8bed132db47c,0.001,2024-03-24 21:43:59+00:00,5,223,,0.0,,1,321,,0.0,,28,1149,,0.0,,2.0,0,,0.0,,1705,1879
2126,0x9DA15554c54DF95E0B95873887CbF985f9922f56,"{'models': {'zksync': {'score': 98, 'num_transactions': 169, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 9, 'first_funder': '0x4976a4a02f38326660d17bf34b431dc6e2eb2327', 'first_funder_amount': 0.12922141, 'first_funder_timestamp': '2023-09-10 13:51:11+00:00'}, 'optimism': {'score': 4, 'num_transactions': 315, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 2, 'num_transactions': 313, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 5, 'num_transactions': 66, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,169,,0.0,,1,9,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0.12922141,2023-09-10 13:51:11+00:00,4,315,,0.0,,2,313,,0.0,,5,66,,0.0,,1.0,0,,0.0,,863,872
2127,0x9dA4eafaf41dFAf2676C57605CC3870EB6b231C0,"{'models': {'zksync': {'score': 97, 'num_transactions': 757, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 210, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.01467357, 'first_funder_timestamp': '2021-12-28 14:10:22+00:00'}, 'optimism': {'score': 0, 'num_transactions': 535, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1604, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 673, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,757,,0.0,,1,210,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.01467357,2021-12-28 14:10:22+00:00,0,535,,0.0,,0,1604,,0.0,,1,673,,0.0,,1.0,0,,0.0,,3569,3779
2128,0x9Db3B4Adc4D4e3e60C9d2761ecC913a68c8D0519,"{'models': {'zksync': {'score': 100, 'num_transactions': 906, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 89, 'num_transactions': 376, 'first_funder': '0x8bb1597ab90b1c2d6ba1b6ce0f7abc8b83383d21', 'first_funder_amount': 0.28362353, 'first_funder_timestamp': '2017-11-21 20:33:11+00:00'}, 'optimism': {'score': 55, 'num_transactions': 728, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 11, 'num_transactions': 1484, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 84, 'num_transactions': 711, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 55, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,906,,0.0,,89,376,0x8bb1597ab90b1c2d6ba1b6ce0f7abc8b83383d21,0.28362353,2017-11-21 20:33:11+00:00,55,728,,0.0,,11,1484,,0.0,,84,711,,0.0,,55.0,0,,0.0,,3829,4205
2129,0x9db53BE6715cf144d15fF806255185773ddC8E96,"{'models': {'zksync': {'score': 89, 'num_transactions': 446, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 95, 'first_funder': '0x9696f59e4d72e237be84ffd425dcad154bf96976', 'first_funder_amount': 0.0088, 'first_funder_timestamp': '2023-01-04 16:16:47+00:00'}, 'optimism': {'score': 0, 'num_transactions': 270, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 6, 'num_transactions': 1588, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 304, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 1, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",89,446,,0.0,,0,95,0x9696f59e4d72e237be84ffd425dcad154bf96976,0.0088,2023-01-04 16:16:47+00:00,0,270,,0.0,,6,1588,,0.0,,3,304,,0.0,,1.0,0,,0.0,,2608,2703
2130,0x9dc1BDC8B7369bBF366C039766f15FA36ac9d222,"{'models': {'zksync': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'optimism': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 0, 'num_transactions': 4, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",0,0,,0.0,,0,0,,0.0,,0,0,,0.0,,0,1,,0.0,,0,4,,0.0,,,0,,0.0,,5,5
2131,0x9DcB5a073a968aC453eDa1107BdF22C6275F9CF5,"{'models': {'zksync': {'score': 78, 'num_transactions': 96, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 50, 'first_funder': '0xbf94f0ac752c739f623c463b5210a7fb2cbb420b', 'first_funder_amount': 0.08, 'first_funder_timestamp': '2023-06-14 21:08:59+00:00'}, 'optimism': {'score': 0, 'num_transactions': 112, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 1, 'num_transactions': 176, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 70, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 6, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",78,96,,0.0,,0,50,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0.08,2023-06-14 21:08:59+00:00,0,112,,0.0,,1,176,,0.0,,1,70,,0.0,,6.0,0,,0.0,,454,504
2132,0x9dd711B0cB4430F429231E5Cb9940DBD1952a36f,"{'models': {'zksync': {'score': 98, 'num_transactions': 606, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 43, 'num_transactions': 1120, 'first_funder': '0x21a31ee1afc51d94c2efccaa2092ad1028285549', 'first_funder_amount': 0.03, 'first_funder_timestamp': '2021-11-21 16:23:18+00:00'}, 'optimism': {'score': 58, 'num_transactions': 1981, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 9, 'num_transactions': 1931, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 41, 'num_transactions': 1512, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 67, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",98,606,,0.0,,43,1120,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0.03,2021-11-21 16:23:18+00:00,58,1981,,0.0,,9,1931,,0.0,,41,1512,,0.0,,67.0,0,,0.0,,6030,7150
2133,0x9e02076770C2C332663c7EAAc20562f2834bD8F3,"{'models': {'zksync': {'score': 95, 'num_transactions': 793, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 0, 'num_transactions': 88, 'first_funder': '0x3e37aae57501788eae76623dabecfcbf07cfd05b', 'first_funder_amount': 0.008424901238893471, 'first_funder_timestamp': '2023-03-25 10:04:23+00:00'}, 'optimism': {'score': 0, 'num_transactions': 638, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1785, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 3, 'num_transactions': 204, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",95,793,,0.0,,0,88,0x3e37aae57501788eae76623dabecfcbf07cfd05b,0.008424901238893471,2023-03-25 10:04:23+00:00,0,638,,0.0,,0,1785,,0.0,,3,204,,0.0,,0.0,0,,0.0,,3420,3508
2134,0x9e04aF2102bfb4C7A6da7CD592161FC7dB90E92E,"{'models': {'zksync': {'score': 97, 'num_transactions': 824, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 1, 'num_transactions': 207, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.002, 'first_funder_timestamp': '2022-05-29 12:41:20+00:00'}, 'optimism': {'score': 6, 'num_transactions': 456, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1212, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 7, 'num_transactions': 40, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 3, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",97,824,,0.0,,1,207,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.002,2022-05-29 12:41:20+00:00,6,456,,0.0,,0,1212,,0.0,,7,40,,0.0,,3.0,0,,0.0,,2532,2739
2135,0x9E290638036a7407026FcB3bF2fB2CC9046c6Dc4,"{'models': {'zksync': {'score': 100, 'num_transactions': 113, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'ethereum_activity': {'score': 8, 'num_transactions': 68, 'first_funder': '0xc098b2a3aa256d2140208c3de6543aaef5cd3a94', 'first_funder_amount': 0.04299164, 'first_funder_timestamp': '2021-09-19 20:06:43+00:00'}, 'optimism': {'score': 1, 'num_transactions': 222, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'polygon': {'score': 0, 'num_transactions': 1172, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'arbitrum': {'score': 1, 'num_transactions': 521, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}, 'aggregate': {'score': 0, 'num_transactions': 0, 'first_funder': '', 'first_funder_amount': 0.0, 'first_funder_timestamp': ''}}}",100,113,,0.0,,8,68,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0.04299164,2021-09-19 20:06:43+00:00,1,222,,0.0,,0,1172,,0.0,,1,521,,0.0,,0.0,0,,0.0,,2028,2096
